"date","year","GEO","naics","value"
2010-06-01,2010,"Saskatchewan","Goods-producing sector",149300
2010-06-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",42600
2010-06-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",26200
2010-06-01,2010,"Saskatchewan","Utilities [22]",4100
2010-06-01,2010,"Saskatchewan","Construction [23]",46200
2010-06-01,2010,"Saskatchewan","Manufacturing [31-33]",30200
2010-06-01,2010,"Saskatchewan","Services-producing sector",386600
2010-06-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",85500
2010-06-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",27000
2010-06-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",31300
2010-06-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",24800
2010-06-01,2010,"Saskatchewan","Business, building and other support services [55-56]",12500
2010-06-01,2010,"Saskatchewan","Educational services [61]",38900
2010-06-01,2010,"Saskatchewan","Health care and social assistance [62]",66300
2010-06-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",17500
2010-06-01,2010,"Saskatchewan","Accommodation and food services [72]",30200
2010-06-01,2010,"Saskatchewan","Other services (except public administration) [81]",24100
2010-06-01,2010,"Saskatchewan","Public administration [91]",28600
2010-07-01,2010,"Saskatchewan","Total employed, all industries",534900
2010-07-01,2010,"Saskatchewan","Goods-producing sector",149300
2010-07-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",41500
2010-07-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",26400
2010-07-01,2010,"Saskatchewan","Utilities [22]",4400
2010-07-01,2010,"Saskatchewan","Construction [23]",46900
2010-07-01,2010,"Saskatchewan","Manufacturing [31-33]",30100
2010-07-01,2010,"Saskatchewan","Services-producing sector",385600
2010-07-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",86200
2010-07-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",25700
2010-07-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",31200
2010-07-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",25100
2010-07-01,2010,"Saskatchewan","Business, building and other support services [55-56]",11000
2010-07-01,2010,"Saskatchewan","Educational services [61]",40100
2010-07-01,2010,"Saskatchewan","Health care and social assistance [62]",65800
2010-07-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",17100
2010-07-01,2010,"Saskatchewan","Accommodation and food services [72]",31300
2010-07-01,2010,"Saskatchewan","Other services (except public administration) [81]",24500
2010-07-01,2010,"Saskatchewan","Public administration [91]",27800
2010-08-01,2010,"Saskatchewan","Total employed, all industries",536200
2010-08-01,2010,"Saskatchewan","Goods-producing sector",148700
2010-08-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",41200
2010-08-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",26300
2010-08-01,2010,"Saskatchewan","Utilities [22]",4700
2010-08-01,2010,"Saskatchewan","Construction [23]",46200
2010-08-01,2010,"Saskatchewan","Manufacturing [31-33]",30400
2010-08-01,2010,"Saskatchewan","Services-producing sector",387500
2010-08-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",86800
2010-08-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",25800
2010-08-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",30600
2010-08-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",24500
2010-08-01,2010,"Saskatchewan","Business, building and other support services [55-56]",10900
2010-08-01,2010,"Saskatchewan","Educational services [61]",39200
2010-08-01,2010,"Saskatchewan","Health care and social assistance [62]",68500
2010-08-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",16500
2010-08-01,2010,"Saskatchewan","Accommodation and food services [72]",31600
2010-08-01,2010,"Saskatchewan","Other services (except public administration) [81]",24200
2010-08-01,2010,"Saskatchewan","Public administration [91]",29000
2010-09-01,2010,"Saskatchewan","Total employed, all industries",532600
2010-09-01,2010,"Saskatchewan","Goods-producing sector",145400
2010-09-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",40400
2010-09-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25400
2010-09-01,2010,"Saskatchewan","Utilities [22]",4300
2010-09-01,2010,"Saskatchewan","Construction [23]",44900
2010-09-01,2010,"Saskatchewan","Manufacturing [31-33]",30500
2010-09-01,2010,"Saskatchewan","Services-producing sector",387200
2010-09-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",85700
2010-09-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",26100
2010-09-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",30200
2010-09-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",23200
2010-09-01,2010,"Saskatchewan","Business, building and other support services [55-56]",11300
2010-09-01,2010,"Saskatchewan","Educational services [61]",38600
2010-09-01,2010,"Saskatchewan","Health care and social assistance [62]",67900
2010-09-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",17700
2010-09-01,2010,"Saskatchewan","Accommodation and food services [72]",31300
2010-09-01,2010,"Saskatchewan","Other services (except public administration) [81]",25900
2010-09-01,2010,"Saskatchewan","Public administration [91]",29500
2010-10-01,2010,"Saskatchewan","Total employed, all industries",532900
2010-10-01,2010,"Saskatchewan","Goods-producing sector",146200
2010-10-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",42400
2010-10-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",24300
2010-10-01,2010,"Saskatchewan","Utilities [22]",4100
2010-10-01,2010,"Saskatchewan","Construction [23]",45100
2010-10-01,2010,"Saskatchewan","Manufacturing [31-33]",30300
2010-10-01,2010,"Saskatchewan","Services-producing sector",386700
2010-10-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",86700
2010-10-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",24900
2010-10-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",29900
2010-10-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",22200
2010-10-01,2010,"Saskatchewan","Business, building and other support services [55-56]",10900
2010-10-01,2010,"Saskatchewan","Educational services [61]",38600
2010-10-01,2010,"Saskatchewan","Health care and social assistance [62]",67200
2010-10-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",18200
2010-10-01,2010,"Saskatchewan","Accommodation and food services [72]",31900
2010-10-01,2010,"Saskatchewan","Other services (except public administration) [81]",27000
2010-10-01,2010,"Saskatchewan","Public administration [91]",29200
2010-11-01,2010,"Saskatchewan","Total employed, all industries",535500
2010-11-01,2010,"Saskatchewan","Goods-producing sector",143300
2010-11-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",39700
2010-11-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",24200
2010-11-01,2010,"Saskatchewan","Utilities [22]",4300
2010-11-01,2010,"Saskatchewan","Construction [23]",44800
2010-11-01,2010,"Saskatchewan","Manufacturing [31-33]",30100
2010-11-01,2010,"Saskatchewan","Services-producing sector",392300
2010-11-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",86600
2010-11-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",26700
2010-11-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",30600
2010-11-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",22800
2010-11-01,2010,"Saskatchewan","Business, building and other support services [55-56]",11800
2010-11-01,2010,"Saskatchewan","Educational services [61]",38600
2010-11-01,2010,"Saskatchewan","Health care and social assistance [62]",67100
2010-11-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",18400
2010-11-01,2010,"Saskatchewan","Accommodation and food services [72]",32700
2010-11-01,2010,"Saskatchewan","Other services (except public administration) [81]",27700
2010-11-01,2010,"Saskatchewan","Public administration [91]",29300
2010-12-01,2010,"Saskatchewan","Total employed, all industries",538400
2010-12-01,2010,"Saskatchewan","Goods-producing sector",145200
2010-12-01,2010,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",39800
2010-12-01,2010,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",24900
2010-12-01,2010,"Saskatchewan","Utilities [22]",4500
2010-12-01,2010,"Saskatchewan","Construction [23]",45100
2010-12-01,2010,"Saskatchewan","Manufacturing [31-33]",31000
2010-12-01,2010,"Saskatchewan","Services-producing sector",393200
2010-12-01,2010,"Saskatchewan","Wholesale and retail trade [41, 44-45]",85400
2010-12-01,2010,"Saskatchewan","Transportation and warehousing [48-49]",26500
2010-12-01,2010,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",30400
2010-12-01,2010,"Saskatchewan","Professional, scientific and technical services [54]",24100
2010-12-01,2010,"Saskatchewan","Business, building and other support services [55-56]",12000
2010-12-01,2010,"Saskatchewan","Educational services [61]",38200
2010-12-01,2010,"Saskatchewan","Health care and social assistance [62]",66500
2010-12-01,2010,"Saskatchewan","Information, culture and recreation [51, 71]",19000
2010-12-01,2010,"Saskatchewan","Accommodation and food services [72]",33200
2010-12-01,2010,"Saskatchewan","Other services (except public administration) [81]",27900
2010-12-01,2010,"Saskatchewan","Public administration [91]",29900
2011-01-01,2011,"Saskatchewan","Total employed, all industries",536900
2011-01-01,2011,"Saskatchewan","Goods-producing sector",145700
2011-01-01,2011,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",41500
2011-01-01,2011,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25800
2011-01-01,2011,"Saskatchewan","Utilities [22]",4300
2011-01-01,2011,"Saskatchewan","Construction [23]",45400
2011-01-01,2011,"Saskatchewan","Manufacturing [31-33]",28600
2011-01-01,2011,"Saskatchewan","Services-producing sector",391200
2011-01-01,2011,"Saskatchewan","Wholesale and retail trade [41, 44-45]",85200
2011-01-01,2011,"Saskatchewan","Transportation and warehousing [48-49]",26500
2011-01-01,2011,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",31200
2011-01-01,2011,"Saskatchewan","Professional, scientific and technical services [54]",24900
2011-01-01,2011,"Saskatchewan","Business, building and other support services [55-56]",11800
2011-01-01,2011,"Saskatchewan","Educational services [61]",38200
2011-01-01,2011,"Saskatchewan","Health care and social assistance [62]",66200
2011-01-01,2011,"Saskatchewan","Information, culture and recreation [51, 71]",19000
2011-01-01,2011,"Saskatchewan","Accommodation and food services [72]",32300
2011-01-01,2011,"Saskatchewan","Other services (except public administration) [81]",26700
2011-01-01,2011,"Saskatchewan","Public administration [91]",29200
2011-02-01,2011,"Saskatchewan","Total employed, all industries",536600
2011-02-01,2011,"Saskatchewan","Goods-producing sector",146700
2011-02-01,2011,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",40500
2011-02-01,2011,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",26500
2011-02-01,2011,"Saskatchewan","Utilities [22]",4400
2011-02-01,2011,"Saskatchewan","Construction [23]",46200
2011-02-01,2011,"Saskatchewan","Manufacturing [31-33]",29200
2011-02-01,2011,"Saskatchewan","Services-producing sector",390000
2011-02-01,2011,"Saskatchewan","Wholesale and retail trade [41, 44-45]",86400
2011-02-01,2011,"Saskatchewan","Transportation and warehousing [48-49]",26300
2011-02-01,2011,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",31300
2011-02-01,2011,"Saskatchewan","Professional, scientific and technical services [54]",23000
2011-02-01,2011,"Saskatchewan","Business, building and other support services [55-56]",11400
2011-02-01,2011,"Saskatchewan","Educational services [61]",38400
2011-02-01,2011,"Saskatchewan","Health care and social assistance [62]",65900
2011-02-01,2011,"Saskatchewan","Information, culture and recreation [51, 71]",18700
2011-02-01,2011,"Saskatchewan","Accommodation and food services [72]",32000
2011-02-01,2011,"Saskatchewan","Other services (except public administration) [81]",26900
2011-02-01,2011,"Saskatchewan","Public administration [91]",29600
2011-03-01,2011,"Saskatchewan","Total employed, all industries",538500
2011-03-01,2011,"Saskatchewan","Goods-producing sector",147900
2011-03-01,2011,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",41800
2011-03-01,2011,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",27000
2011-03-01,2011,"Saskatchewan","Utilities [22]",4500
2011-03-01,2011,"Saskatchewan","Construction [23]",45300
2011-03-01,2011,"Saskatchewan","Manufacturing [31-33]",29300
2011-03-01,2011,"Saskatchewan","Services-producing sector",390500
2011-03-01,2011,"Saskatchewan","Wholesale and retail trade [41, 44-45]",85900
2011-03-01,2011,"Saskatchewan","Transportation and warehousing [48-49]",26600
2011-03-01,2011,"Saskatchewan","Finance, insurance, real estate, rental and leasing [52-53]",31400
2011-03-01,2011,"Saskatchewan","Professional, scientific and technical services [54]",24300
2011-03-01,2011,"Saskatchewan","Business, building and other support services [55-56]",11400
2011-03-01,2011,"Saskatchewan","Educational services [61]",37600
2011-03-01,2011,"Saskatchewan","Health care and social assistance [62]",66300
2011-03-01,2011,"Saskatchewan","Information, culture and recreation [51, 71]",18600
2011-03-01,2011,"Saskatchewan","Accommodation and food services [72]",32400
2011-03-01,2011,"Saskatchewan","Other services (except public administration) [81]",27100
2011-03-01,2011,"Saskatchewan","Public administration [91]",29000
2011-04-01,2011,"Saskatchewan","Total employed, all industries",538700
2011-04-01,2011,"Saskatchewan","Goods-producing sector",146100
2011-04-01,2011,"Saskatchewan","Agriculture [111-112, 1100, 1151-1152]",40700
2011-04-01,2011,"Saskatchewan","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",27600
2011-04-01,2011,"Saskatchewan","Utilities [22]",4500
